Sales_Amount,Units_Sold,Discount,Customer_Rating
7778.633571685919,17,0.07545770721551959,2.1664564775421704
5744.503036280443,5,0.21336209891225144,3.669445280907254
4028.9706720345175,6,0.371294977329195,4.42769909119763
6195.936649578295,19,0.09766759199402414,4.4947996058476045
7859.873263214411,10,0.22670627279801925,4.682203641854866
2255.116635547198,7,0.13214256448466521,1.8144397730620279
4075.4869216292527,7,0.13247397178339942,4.777185365571825
5834.104854261678,10,0.3599628583332707,1.2720725499758534
6829.691535446532,7,0.46364709575501656,4.029208070928538
4156.493442510302,18,0.17002091218994952,3.287287673383346
5426.115437557044,19,0.26185058620905116,3.9730755096658434
5513.32843927764,19,0.2447192849605183,4.93309018432692
5599.37912569301,17,0.2669728712981111,3.711276017741407
4857.831045834759,15,0.4904992467970646,1.2424098805195585
4950.2053664645,8,0.1216242128142424,2.1099912571704995
6855.448925722356,8,0.14526531895604078,3.96112785764012
2685.0166047320245,20,0.26562475950133896,1.1018171211323269
4422.085213711871,8,0.4286253273910861,4.945126364047651
6615.612990104418,19,0.4650987725750673,2.0559598107461743
968.9501012579385,1,0.03388228987405845,1.9845919665299996
4207.780217643517,16,0.28379519747315135,4.030432556605069
5657.710353408742,11,0.1742354608791183,1.4198337076463847
5798.620368507685,16,0.17027944554356167,1.936307533859606
4369.341349258088,3,0.38743400756925034,4.170878529476743
4715.026431265975,19,0.4719629129478872,3.4998011934891187
5523.2850926326355,2,0.42283870324582545,2.7876581686935316
6153.168235645106,5,0.2705477663886394,4.236918829029358
4452.607608192733,11,0.2587830478074834,4.586526877132706
7011.547788050384,6,0.3476665305387433,3.199717312371016
4863.026869237559,6,0.2793712986498957,3.706691031839941
7833.298577185029,6,0.3901534718048251,2.716919563230087
4440.458383640435,17,0.3703357076970169,2.911252980345811
2736.5573273513623,9,0.07924083301186835,3.1368574679066255
2711.976695875905,4,0.27004121773247086,4.9629014438564365
6409.232956178796,11,0.32032502750634534,1.6859326198003308
6640.645994070122,7,0.10943135288293593,1.5446156421764283
7585.550375734172,11,0.061628296993102516,3.9892595833320232
5843.852530323718,9,0.017419059499409917,2.4525983713441173
2244.8706717614778,17,0.0783047473311444,3.1578622463761823
5416.934928678119,6,0.4854774871600528,1.2941271156088754
4470.984922591246,14,0.4360075903959528,4.988462474802974
5163.425724149792,9,0.03461583602069185,3.963816891053123
4579.7847158742525,13,0.054557315455777466,1.051014915058298
3107.3694854513506,11,0.408791823367006,3.2645183681013443
2236.275899855437,2,0.24320779960780176,1.792335887791829
5666.279294570535,20,0.10816708433650146,4.57512481990914
4875.1468528300775,1,0.2966175484648568,1.8232855797152379
3566.223741177404,15,0.18077759347950023,4.757945595136464
6329.0649970335735,3,0.3310497318692961,2.8865465041568217
7030.728082882306,11,0.09343859432911256,3.301067419273474
4795.431741750447,5,0.10622575933661049,2.321421465250356
5540.276430924348,11,0.4021703529826212,2.758885318452146
3106.556511702892,11,0.37905734167008376,1.218774614253452
6780.004955779868,3,0.35769085289821717,1.7813098009119903
6769.296188581679,20,0.4723864076622119,4.4367614001488915
4212.429754678346,11,0.423665309785139,1.8394854978880923
5440.480580634683,13,0.49140537588160405,2.966359969678685
3024.0510568634786,9,0.2865098828114101,3.92221754862516
4937.951834300164,16,0.29837623887560594,1.0680941880899981
6521.545576462733,4,0.39605245514155774,1.867954280139239
5779.849304588959,6,0.22755210179460683,1.4348632119844127
4947.401700507368,14,0.42965106027977545,2.8315269972845103
7410.2930701514615,7,0.2597320125676572,3.7821791987852627
4026.454066275016,9,0.47775785177713387,3.362083748149748
3156.6456048882765,19,0.4808427940725149,2.771095215720459
4676.976758862555,7,0.09559863088864734,2.2237444608154946
4535.105269338464,6,0.17659257237890236,1.954238927189817
4660.524601797756,2,0.3836588711176406,3.5173499135842614
5691.46689500229,19,0.28400173140772556,1.012483304949349
5834.368724397025,20,0.0683352101420126,4.941110106163682
5389.546342559262,11,0.472856440255693,3.0974754773770368
3879.621675265281,2,0.4499085332092622,4.2453209987136225
4806.364887864891,13,0.22421851370051832,4.165992206244547
5303.620587098678,13,0.12301999617537379,1.2969471927478695
5961.647010384303,14,0.0743289350901879,3.8963603516575436
1889.5292118644234,18,0.1679891134008299,2.2084761181155224
4350.915760226795,7,0.37826219243481796,4.057085618942428
4026.4494540652527,20,0.25296630465544256,4.6152413340849145
5641.159471849781,19,0.4927234592082835,3.1461860948011404
3799.0481682645755,11,0.4383130170402466,2.7140355082706384
4353.291451466754,15,0.265979247445797,4.384417875893732
5310.781566472196,20,0.33268405930890915,3.309493659817102
5801.581480662184,9,0.2762809326986296,3.3792273454133963
3531.0324989871715,5,0.10315940027137582,3.9884478024588854
3630.5626372233655,3,0.10656604808637221,1.6562577311285773
4094.048533288921,13,0.2859577894202638,3.9860522447379068
6140.727386825779,9,0.0511550479974518,4.592746718149855
5623.843765038003,1,0.33106603817260044,3.8402532193761503
6925.662607183399,11,0.472189467112609,2.5686332589429663
4725.21569644257,1,0.3523120515673864,2.9502156241666246
2807.590751736177,17,0.15366465706825244,3.6851736565234363
3203.652524278883,10,0.2973999196081939,2.2608547724938437
5682.297854184784,1,0.4312067921616764,1.6175456483826962
6116.071091656263,13,0.15744897292769322,4.394106884688259
4887.525636730657,14,0.3894992398978004,4.036325832394304
3803.7586090605027,20,0.252321042086151,3.026523718969762
5544.779868987935,6,0.10459648013168787,1.7314491636022047
6016.163834081525,10,0.44887656980700635,3.131499081084255
3789.383331151066,11,0.38746595021838,3.8649425808394695
7524.261821552704,15,0.4244647207317958,1.753974322983793
4320.05734412003,20,0.05462702677652631,1.0885488852689322
7692.18264783279,7,0.08968996612256386,2.159193537082478
3240.0888389690085,11,0.3987338885022533,2.727371291414448
3703.2651691713754,15,0.44194136229499986,4.997262054967653
3551.6010685484343,14,0.020124338507976847,2.155272512305681
3583.1028407608246,8,0.14010663872838247,2.913470837745583
2636.6188000853995,19,0.3138356963913855,2.4582195261812676
4502.888540649756,15,0.39168169802204233,3.201802588198854
6599.650413470116,17,0.4447466315365005,4.287409276112484
5150.392516172497,9,0.18984483810835506,2.438229189415241
4376.256931737229,5,0.032660857299804724,1.5197741409736523
3622.8626232521883,6,0.1262945330558337,1.2567552529818213
4291.8425846978,20,0.10465363852708237,4.858349655932239
3834.2734495517816,10,0.01640513045921238,4.032675905592258
6855.741432883788,15,0.2609814685059037,2.3082283977840663
6316.949040951318,2,0.1978673296244347,3.859201874284189
4621.44863043582,10,0.24849765534863427,3.751131937414614
8083.267124815835,7,0.36275596346000694,2.394568344362911
5582.69078327436,12,0.40807909496232037,1.9249916969722798
4684.466727015813,19,0.33699337426910764,1.7194748728879632
4509.806358397095,1,0.09027450853849428,4.9865327945872835
5438.341039333142,9,0.12325075413428155,2.2548737927088487
3906.630574781466,14,0.303598658655797,4.550499705915614
3749.710015874647,2,0.16258911866080877,2.9083879120217775
4480.554130215288,19,0.3511782846906573,1.2342017789832114
3805.3669291132614,3,0.42510714778998127,3.386323901417163
3736.3793478065327,4,0.4124243875016733,4.164564938010164
5823.421630190793,2,0.4860230822197897,4.649776633344594
1793.3551782323166,19,0.0277602874252888,3.7319392595705643
2493.1394668390276,17,0.31478470122057434,4.610763336713788
8782.894130206281,13,0.2926662397986009,4.979909682665468
4787.882085956905,11,0.2876597923302555,2.5108989479772443
3846.123931711353,5,0.11891207804769899,3.904232340414664
3696.053969114477,19,0.003454180385132788,2.490381439393087
6345.037216401343,1,0.18167478145969146,3.614267530973243
4998.499424831408,9,0.1166536075826885,4.213782865034885
5901.62030579264,19,0.04734961716862962,3.1890553519070015
4501.221371520106,1,0.06986721877505675,1.7181944179969921
6738.436818634779,20,0.19413258688141977,1.8175772294014099
3117.4602476425634,12,0.4557239744582129,1.794099022541662
5412.115216410119,4,0.18637182143746656,3.411220080645061
4517.10937912915,1,0.08367597831218332,4.729520143884485
5887.049046193268,20,0.44177870070866343,2.3320192157530846
5879.623761328405,19,0.09153928385441251,2.437810547872047
7477.981855142076,16,0.4624605953006465,2.7509374718438844
5833.408452206205,11,0.22103891490630534,1.3061115954769416
2691.3841726194887,15,0.22800200456418762,1.9309787187009757
6178.34568747782,9,0.28329185469165163,2.83512145787956
3784.04415937693,19,0.32218443170131544,1.1359639052106938
6171.866070207135,2,0.44087649220754505,3.8194371807866903
4397.267027208714,8,0.2565791613435366,3.8456327336657723
2415.703913315275,14,0.37401067240762575,1.1332297204944135
2246.1429156027402,11,0.13916510777280344,3.600906993314544
6186.466592721439,17,0.1697871873921027,3.7744023978411514
4632.470378544075,9,0.18872394261717196,4.5925614965276615
3622.9354074821545,7,0.29524536542628266,4.841727600707624
3285.2112804868248,4,0.37979379970990873,3.9101306389824164
5757.005361711616,13,0.30329964368520723,2.132912531873609
4930.888433958042,16,0.07766086329576327,4.920789960505768
1031.1933921937239,14,0.40897001677323097,1.0242173152564056
4528.435804402364,16,0.34706063443988033,1.5293489870403079
4786.5659790276495,9,0.2946456962121977,1.2527927824203955
4792.227355947193,11,0.07971228332993557,4.201904716590759
5524.174323747968,16,0.005728706696951691,3.6341564911010846
5751.006140604,2,0.3637514292926412,1.247822252319069
2141.9190046557706,12,0.2874958698599592,2.545336714403799
6503.594098698286,1,0.30478428064524465,2.751181095790263
5322.322056734469,11,0.28663585917539175,1.0977295589647769
6178.453638032486,6,0.057058695356354494,4.012547311474856
5603.3482449662515,12,0.48556655686431927,3.7473157556188212
3943.303796273578,2,0.4771197749849807,1.9990681448697494
5114.662314978771,9,0.4887349462657718,1.5094101530767343
3965.7384095206125,10,0.014858080724704292,4.909138793598942
5090.4036787994055,8,0.2974850616202181,4.345156878951206
4936.3730868991515,9,0.23844186158484643,1.7553351818403207
3830.7997976036104,14,0.15821816573780012,2.12878141166134
6783.875561933976,20,0.2194700925889887,2.746911980561084
5046.798077267327,20,0.2990124301711316,4.654411124981671
5745.571072119693,2,0.2497524312303469,2.561808676131061
6850.02454097898,4,0.3776617973550049,2.9879205093803076
6637.597352718028,17,0.27482501221679906,2.2195519604125074
3361.083143004314,13,0.4661046214459716,3.840952555723153
4679.700448689896,19,0.4067423740769626,4.757760172233892
4839.9139304715,5,0.44325766638312414,3.2629487172294693
3380.8823748419327,9,0.4831890510352515,4.427385514887897
6975.24834678723,20,0.34428624769463984,3.080781361209364
6234.359257561187,5,0.05894556527012701,3.4954899871768474
4698.126589407631,16,0.29881373872086847,1.723041502339786
3002.4110093579684,6,0.4775173623214665,3.33494077006445
3170.0706415031973,18,0.33306050675437715,2.318298647351124
3318.787686019239,16,0.4575449308947778,1.4810483703346113
5352.781991492684,11,0.24551287350802448,2.356012841862086
6569.873939907621,7,0.4285191558051103,3.889317841997212
6283.237405562278,18,0.03223178556384704,4.4248810372657985
4112.737374196006,14,0.22067614834449772,1.0937527659242154
4899.205290367193,6,0.2564653196440522,1.1995324856018943
7491.4153989319375,10,0.19629817216781603,3.236303218279539
4458.210765272495,20,0.22108780819396,1.8940450334352872
5308.746168263356,13,0.10566271995614723,2.6583548902393552
5350.890322955192,11,0.08982378945164704,3.593958764837217
3929.8478692420067,2,0.40263146467041394,2.4189475411742785
8468.693394844562,17,0.04892691643471514,4.773028669442748
6336.860101534023,17,0.15913818469363256,2.1888625095060243
7365.733246708423,16,0.4184523860630358,2.450280019125419
5360.390374385854,9,0.20313565260094313,1.140003723936717
1617.7331064368327,13,0.4246514254639353,1.186496362186153
5605.544177829593,18,0.20821498342148909,1.5259734481814453
5334.7792647950255,9,0.29055439856452153,3.823246878638382
5551.084660890798,3,0.12430703824299649,3.4237501508803265
3488.8584939046787,17,0.2842669238089478,4.637596034400318
4547.588441473072,10,0.11503156649624513,1.2641615616958073
6254.052782105036,5,0.4306019688358741,1.022741412929089
6781.689949217033,19,0.10021717049845563,4.5142712319217795
2850.272801799252,18,0.06011321068910458,2.5806038745327484
4162.690323841725,12,0.11152811593130818,3.234475516814574
3682.2913773685605,12,0.11914058920763543,1.2234266908946299
6219.672339391258,13,0.13471034767897588,1.9960459214381219
5810.545365381399,11,0.1728332169912658,4.9734591137315505
6366.116669347261,15,0.31589689646578895,3.5315928233283103
2280.0523456317683,5,0.2941113062467927,2.1821301788269842
3954.7278197627675,16,0.09332111308227775,3.045439830336341
3940.419539022536,4,0.2917211063648836,3.125137296764694
4525.592786273482,14,0.22305611160910815,4.466267244360322
6613.163643550071,2,0.33231781314836006,4.467011523348804
4326.664344919384,12,0.25258433853664913,4.562092575683343
4143.304011467683,10,0.4154767806481843,1.2116954982779693
3894.431881505704,16,0.3669280477051841,2.0285844954272627
6352.041934365554,15,0.23064420983307293,2.490876004385555
4369.533638707453,10,0.4233912410549699,2.5809301463160272
7002.58102846958,2,0.4926487249232416,3.3581020701170545
5228.946364784734,2,0.36282256214911107,1.3516902702685
6181.2381307189735,19,0.1541488294168511,2.0634121168168664
5224.308307071157,19,0.40731971453630256,1.660399564791939
7219.060499927832,8,0.012422897630320062,4.599758887833259
5095.958743434489,11,0.0051826326295071334,1.2191841099479768
6140.248649840189,15,0.2459764602481554,3.0028186699995607
4175.571416162813,18,0.297854818706887,4.801985850439313
6004.810618609918,2,0.2110785118521062,1.0611022168680848
4455.01032351381,15,0.08124360855591539,3.9258356460841455
5998.637049037468,19,0.4524339115010843,1.4453390002556934
4368.527482440307,7,0.10139073858808506,3.5467312017127743
4458.362377883775,20,0.1539260674562632,2.816047539892149
2415.6402434095107,13,0.4182689300926769,4.726180992155106
3846.4666796577467,18,0.2599228806453858,3.645668896814809
5778.175628377531,4,0.20674814765775856,4.85111361387193
2432.186810115956,10,0.05347464306959737,4.090591998703898
4053.5116038289766,17,0.2179600763636983,2.1367821933157183
3112.0330861461207,2,0.11399705693365852,1.441413245004307
7839.947172268961,11,0.24231728741468117,2.6017528688681764
4984.522755698762,1,0.03921395214961215,3.4279211469658404
7841.169747971353,20,0.056114671162143526,3.9709093379945757
6023.264841839443,8,0.2981149654218602,1.6463521354321928
2840.463980225907,20,0.49332610264327525,2.5922985421078892
7517.424532023328,3,0.24859946367610064,2.0921989850309286
5932.831369544021,2,0.0492349559626033,4.042106686579439
2618.0427352794645,7,0.3279546329009236,1.1807876965511102
7337.65929946219,9,0.4173045004340545,2.2419689571126926
4268.992002868215,20,0.3986315198455242,2.3648758945894373
3120.0326823003365,8,0.10877762073308733,3.0401124281016787
5944.96334787623,6,0.33003738870169624,4.169901999081196
7006.2611313244115,15,0.05141139627745667,2.638414227509791
4328.643106943681,15,0.4181992253856248,3.424808204457659
4974.335332801774,8,0.22013509878624377,2.5686991618554647
4639.519464086823,14,0.4135502945472268,2.324201602287066
2800.43046803894,1,0.3807206719493324,3.7245061286859515
2206.3411904441446,9,0.000966890571308443,3.9660423940353398
4851.313516699017,6,0.45089742385081266,3.837640328088009
2891.349952358867,20,0.15588544442385865,1.7802065264297489
2769.056682479067,12,0.08976266242799641,1.9051325396579988
3392.4401427807393,14,0.2938394604878412,4.201073899305236
2879.6893647895367,8,0.26832025721336195,1.2487902149214287
5079.249741873346,14,0.41874787665023266,1.5038863744395514
4737.191844830381,14,0.07170641413474266,4.381682545192399
8691.432249217381,14,0.3650437524576931,4.846674847293924
6190.340410338499,8,0.23919736233262384,2.4856383288681836
4476.984217061194,11,0.4046692659796667,2.0403963488576635
4668.608417512584,19,0.25563004443778636,4.430056581226154
5866.804582657667,18,0.13131413336087355,3.1297040948807213
4956.224775930514,17,0.14739706089041155,3.977335821938172
5414.886070174434,5,0.24512003072404348,2.969025171309393
4303.716459048331,5,0.0020959946579978683,2.39596095876087
6520.8092769878895,9,0.136670785478265,2.107797646929139
6501.056692925474,11,0.05010891243699733,4.830175000971413
4934.379826926464,11,0.08002894684664458,1.8326924314191726
4796.288421114626,20,0.15504613824528535,4.116338426628058
7064.738176321613,19,0.315110736982626,2.7282996328745104
5690.327078578982,3,0.23396943941922904,4.476339999875887
7123.563678309942,11,0.12002884668010905,1.0265886667876187
5336.201975322837,16,0.14795961103031052,2.196336748003919
3546.794646182616,12,0.3618419636024732,1.8033280258854876
3519.5286822510616,15,0.17635223881994228,4.570063906255644
2322.9434250663653,12,0.3549343383895443,2.4420060566059587
5283.308886934176,12,0.4106498169242095,4.333030032609013
5998.2816720226365,11,0.1514491436986754,3.1798265829356316
5547.037300523299,2,0.11536196471935062,1.93894285847094
4814.717756247759,7,0.2656349261653998,4.346181979642747
4534.579171070151,9,0.1838492455357999,3.815951404223116
6349.032517927567,9,0.30751488967541213,4.13508685888581
5216.263971585469,11,0.4544733640974253,2.600387867753143
3534.4873741531724,1,0.21620075402983518,2.215792014173204
4219.771791491735,8,0.3030206359975611,3.556968718200157
6310.5404210894285,4,0.4822293729259329,2.734666271093653
4576.42364345356,8,0.24179560822361823,1.5892509938753974
4763.72202603671,15,0.3651750073493496,3.171405320688018
6426.87291744366,1,0.026765684239842935,1.3629685539628738
4561.660781508519,6,0.0037272483015185487,4.144501253409711
2843.3892931022046,15,0.07158299582173738,1.2452027065086533
3992.7849690339826,11,0.47504055560590747,3.5080937873495373
3998.5098127083465,2,0.3993428522519766,3.1648396073214964
5018.820843876476,9,0.03528324546720385,1.5010714910271186
4037.3424961188107,8,0.05012067934587017,2.9961408204648743
8785.897113916799,19,0.1659714332317423,4.297484239771944
4398.210714582686,9,0.4571434933982429,2.1738083612909658
5779.310410553674,18,0.13755321672618143,3.98545303428654
4397.817006364756,1,0.0618032063082683,2.2240609675987075
8559.676363250934,7,0.46923093172161356,2.8955348373486762
8062.312499917851,5,0.38345864400448754,2.471635012872136
5862.749397902249,12,0.3623193858705718,3.650748070127633
6863.231327831699,10,0.2526367826952204,4.448272586806723
4639.09758410756,6,0.48490205866329134,1.9113173665602252
7539.044154101248,1,0.02162053439701961,2.1144541148361142
1898.6318790000678,12,0.16588095624601806,2.6327812324885884
8356.979443995033,13,0.31021365491551967,1.5529451385655606
6821.437510885896,6,0.2769159540517675,3.192485768453935
3678.3921718018137,9,0.12903915823095513,4.964237403160961
1569.214290808456,20,0.057823241312146834,4.7217626167651545
5348.215425879865,1,0.3464150228359369,2.2186866607114615
6680.094368139934,6,0.04236103962886001,2.7250054541306636
4578.747252384562,11,0.22746154697268167,2.1394034844182688
4484.396776644374,19,0.10899225697451681,4.265163805273593
4355.934701059885,2,0.13741859855007554,3.725628261083074
10071.207245354224,14,0.002542750638315161,1.133871965008237
5529.638781098529,19,0.44314455587259793,1.3008087285858605
3775.037417962299,11,0.06339249819386888,4.625022143524064
4510.742956798204,3,0.07304766938592466,4.53204096413589
3199.720319463439,19,0.45610763283404704,3.844871654573309
6221.217856274305,10,0.46897672360480674,4.6766085622896245
5190.807415427153,12,0.381069293136866,2.3044172292067855
5042.433312130572,10,0.14067355775934826,2.3839127402385265
3351.0799367148747,3,0.10909643879918912,2.9949862415890953
6339.803186828754,3,0.062265657966118104,4.83894355040853
6924.065795680751,12,0.2945292892813423,4.6006281672155325
3460.1795843306363,14,0.1642578643517672,1.6217856422354742
3216.8821158603287,2,0.23869513027321232,3.9068974376492718
6498.574218515849,19,0.1546562196840211,2.185922884277342
3254.856158628096,4,0.3509293303974042,3.9656827930756395
5512.817363383943,13,0.25128063894556096,2.8571485609165217
4685.330044994519,5,0.4242774505853402,4.062492054073541
7785.046546621235,12,0.28358885101550035,1.5185506292948117
6135.69526387346,16,0.40745127338801873,4.0645054281337245
6620.170446450561,5,0.1657175805437217,2.885278902247912
5325.745561182505,20,0.02885172993745161,2.0495970252555606
3978.2350069509916,14,0.10441871445891548,4.0950418842331135
4968.418993129976,3,0.1641034021875754,3.1546187990868146
4561.024357760169,7,0.02489937719141333,1.123097256053935
3749.723891270075,19,0.3301048308768738,2.6869959346168613
8132.736025900941,1,0.16671627525626553,4.173118091723854
5315.4335440109735,1,0.4563404489143169,3.6089524025539523
3253.7245757777864,2,0.40569922737430547,4.194777689206754
5104.71354898527,6,0.031096439623604144,1.829833487048679
4287.435791106507,8,0.2175690678250748,4.976848134973979
5051.870002990262,13,0.33831314801600876,2.040643082271812
7155.895011042145,8,9.883592501452876e-05,4.55239715912751
4073.0838366144762,7,0.07045518593544631,1.9703033028720127
6490.871036899655,17,6.105957209640023e-05,3.016756418238981
6850.582732474046,4,0.09031375470591269,1.9622667753801366
6438.241728829686,6,0.3652055351080435,3.1378644007938488
5778.438116653905,6,0.01899324504125255,4.1000721087482095
4320.813956910631,6,0.30901741848482683,2.713459241226238
5408.073671555807,14,0.007013914971129631,3.867391451761898
5687.811846146232,3,0.24292213412437907,4.086366170819817
5510.821154921708,19,0.14606501136089117,2.5359791434324013
2023.5300572551987,14,0.3268637632927303,1.9650520550110437
6071.521636914788,3,0.4449626054527717,2.422426419036193
5293.801027767779,11,0.10433752144293529,1.3760465289618957
8034.685923087167,8,0.010133072438478719,2.005857212567743
5104.041852580853,17,0.1082055607641495,1.4478973614596327
6628.759837043998,14,0.07089311658942976,4.053969123528157
7332.343450256148,3,0.20440266541635171,1.397647860803969
5895.843184854333,1,0.43095982142309935,3.1567868971521125
4140.0978727727925,10,0.06473950729832822,4.867245351489439
4626.453116378922,12,0.015902884018784647,1.051675751850686
6364.628385260607,16,0.4832567013174386,2.262027179164453
8225.087435336734,8,0.21533239066031074,2.7531388187874604
1222.4616198065319,16,0.03677398261349535,3.3785506003350902
4481.316712366875,10,0.43415375335919376,4.728444523129351
2796.977074784377,3,0.09669498905661122,1.3443179025973606
3756.4419037132975,19,0.12357923763576367,2.7862958448445836
3923.462527358244,12,0.39109219353080454,1.0691406563973822
5836.247938609232,20,0.23885863162648696,3.9817058916421644
4419.152520671554,5,0.014634883568584167,1.1632783788448249
6580.327327896784,11,0.48241332802362025,1.8365754295142174
2508.6478162373905,1,0.424570053666722,3.7929063498058255
4107.354500967249,4,0.0010519586132384795,1.8705830121007576
5225.66681412836,15,0.09479425990319656,4.4207357121894155
4888.947490711155,15,0.19306454427219832,3.3136191576862384
4335.867815968399,13,0.3956483948953908,4.506767708589489
3856.1654012439867,3,0.02573728324349661,3.7244060121675924
6518.204578927511,15,0.1226285157955217,2.509923177813085
6212.215164371979,8,0.20952056771545652,4.103513408787851
5677.335040087775,14,0.07504611439388892,3.27640265975032
3826.2460649544146,12,0.3213821057396749,1.9691981402043681
4739.006918722854,17,0.24729493570836314,1.3757947544033118
6563.860482650257,12,0.28879557213561075,2.983092095459753
5732.408528281666,6,0.36935733095512446,2.307661859412442
3721.72754713263,17,0.38766171617984013,4.795661084029005
8221.676211353792,13,0.2317752050411797,1.6153627964209316
3865.218145964406,15,0.08861830392860537,1.3284149108630308
5515.735753603591,19,0.21832891104546676,2.4696438520339483
4054.997449835671,19,0.2395262188899978,1.460360252113062
4366.1561746086,6,0.28678120456596823,4.5705142304894455
5336.715494923058,5,0.4574088639249463,4.862043626978813
2757.233229539728,17,0.1313398021570174,2.4220433076410295
5975.167229624561,5,0.44591363182292115,4.593671359590858
6517.030733811043,15,0.024157263999463552,4.449580176884001
3064.3005391638444,3,0.09266107479968821,1.1545204662821877
4782.944047203642,12,0.4227278844949457,1.3397905554031917
7853.908240920484,19,0.4376883422059643,3.802727166617132
7190.79291753772,18,0.08011312334036935,4.499858161582045
2648.2707724206875,2,0.30307251958342696,4.561599230568239
4788.94851939601,7,0.2862630669560161,2.875504053456138
6247.945802961216,17,0.29061525703797075,1.901447489641063
5499.604447404537,14,0.3088858447225751,2.737656540957424
